code,name
600170,上海建工
601005,重庆钢铁
300658,延江股份
600715,文投控股
920371,欧福蛋业
300110,华仁药业
300095,华伍股份
600704,物产中大
002218,拓日新能
000558,天府文旅
600682,南京新百
000927,中国铁物
605179,一鸣食品
600569,安阳钢铁
600368,五洲交通
688197,首药控股-U
002263,大东南
600340,*ST华幸
601688,华泰证券
920090,*ST同辉
000572,海马汽车
000564,供销大集
002289,宇顺电子
600179,安通控股
002187,广百股份
603069,海汽集团
002548,金新农
600064,南京高科
300420,五洋自控
002437,誉衡药业
000783,长江证券
000785,居然智家
601880,辽港股份
601766,中国中车
600117,西宁特钢
002737,葵花药业
603883,老百姓
300094,国联水产
688237,超卓航科
001391,国货航
603101,汇嘉时代
002581,*ST未名
002574,明牌珠宝
002573,清新环境
002219,新里程
000717,中南股份
600540,新赛股份
000718,苏宁环球
000820,*ST节能
000816,智慧农业
600058,五矿发展
603823,百合花
000517,荣安地产
600084,*ST尼雅
688408,中信博
600928,西安银行
002807,江阴银行
002792,通宇通讯
600917,重庆燃气
002461,珠江啤酒
600439,瑞贝卡
600528,中铁工业
002482,广田集团
002486,嘉麟杰
600429,三元股份
600425,青松建化
000796,凯撒旅业
002024,ST易购
002556,辉隆股份
603021,*ST华鹏
600052,东望时代
688277,天智航-U
000514,渝 开 发
002828,贝肯能源
600503,华丽家族
600876,凯盛新能
002157,正邦科技
688379,华光新材
600008,首创环保
300796,贝斯美
002120,韵达股份
600798,宁波海运
600793,宜宾纸业
605499,东鹏饮料
601968,宝钢包装
300585,奥联电子
600481,双良节能
002506,协鑫集成
301531,春光集团
002444,巨星科技
601133,柏诚股份
688371,菲沃泰
000915,华特达因
600498,烽火通信
600265,*ST景谷
301225,恒勃股份
688199,久日新材
688091,上海谊众
920405,海希通讯
002603,以岭药业
601633,长城汽车
301287,康力源
600323,瀚蓝环境
300718,长盛轴承
002007,华兰生物
688227,品高股份
920174,五新智能
688389,普门科技
000828,东莞控股
605169,洪通燃气
603968,醋化股份
600639,浦东金桥
300222,科大智能
002184,海得控制
688816,易思维
301227,森鹰窗业
001217,华尔泰
002372,伟星新材
003007,直真科技
601298,青岛港
002645,华宏科技
600648,外高桥
600153,建发股份
920091,大鹏工业
603199,九华旅游
601021,春秋航空
600971,恒源煤电
603368,柳药集团
920132,泰鹏智能
000590,古汉医药
301286,侨源股份
300850,新强联
600030,中信证券
603097,江苏华辰
920374,云里物里
002998,优彩资源
603065,宿迁联盛
600138,中青旅
300339,润和软件
601330,绿色动力
002608,江苏国信
688606,奥泰生物
603987,康德莱
600597,光明乳业
300927,江天化学
603226,菲林格尔
688455,科捷智能
600987,航民股份
301285,鸿日达
600875,东方电气
000089,深圳机场
000919,金陵药业
605500,森林包装
002928,华夏航空
603216,梦天家居
002631,德尔未来
300449,汉邦高科
000881,中广核技
002531,天顺风能
920445,龙竹科技
920639,晨光电缆
688177,百奥泰
301026,浩通科技
300955,嘉亨家化
688656,浩欧博
920932,科达自控
000951,中国重汽
920895,花溪科技
601107,四川成渝
600698,湖南天雁
603701,德宏股份
600316,洪都航空
300442,润泽科技
920027,交大铁发
601801,皖新传媒
600908,无锡银行
603900,莱绅通灵
603288,海天味业
600998,九州通
601686,友发集团
301100,风光股份
688120,华海清科
600773,西藏城投
600678,ST金顶
603039,泛微网络
301292,海科新源
600249,两面针
600056,中国医药
000166,申万宏源
000429,粤高速Ａ
002707,众信旅游
600406,国电南瑞
601609,金田股份
600829,人民同泰
920271,邦德股份
688236,春立医疗
301501,恒鑫生活
688137,近岸蛋白
601700,风范股份
300623,捷捷微电
603699,纽威股份
301391,卡莱特
600332,白云山
605006,山东玻纤
300003,乐普医疗
600717,天津港
000589,贵州轮胎
603053,成都燃气
000716,黑芝麻
002202,金风科技
601008,连云港
600741,华域汽车
600519,贵州茅台
603278,大业股份
603323,苏农银行
000707,双环科技
301061,匠心家居
000415,渤海租赁
300137,先河环保
002016,世荣兆业
688469,芯联集成-U
603229,奥翔药业
688110,东芯股份
002679,福建金森
603516,淳中科技
600097,开创国际
000736,中交发展
000778,新兴铸管
000510,新金路
000710,贝瑞基因
603689,皖天然气
603049,中策橡胶
301517,陕西华达
301039,中集车辆
920039,国义招标
002170,芭田股份
603027,千禾味业
600956,新天绿能
300143,盈康生命
300856,科思股份
301188,力诺药包
600783,鲁信创投
600033,福建高速
001213,中铁特货
300916,朗特智能
600361,创新新材
603195,公牛集团
688226,威腾电气
000963,华东医药
605588,冠石科技
688285,高铁电气
002075,沙钢股份
603205,健尔康
002225,濮耐股份
000637,茂化实华
600824,益民集团
600055,万东医疗
605016,百龙创园
601089,福元医药
002019,亿帆医药
002884,凌霄泵业
002084,海鸥住工
002399,海普瑞
301263,泰恩康
000055,方大集团
001393,维通利
300470,中密控股
301220,亚香股份
301322,绿通科技
688569,铁科轨道
000655,金岭矿业
600496,精工钢构
301141,中科磁业
301219,腾远钴业
600790,轻纺城
601007,金陵饭店
601163,三角轮胎
000800,一汽解放
600996,贵广网络
300307,慈星股份
600308,华泰股份
603609,禾丰股份
300255,常山药业
603776,永安行
688566,吉贝尔
002376,新北洋
920946,森萱医药
603038,华立股份
600959,江苏有线
000428,华天酒店
300983,尤安设计
603202,天有为
001914,招商积余
002300,太阳电缆
002958,青农商行
600391,航发科技
601279,英利汽车
000019,深粮控股
603391,力聚热能
600708,光明地产
601188,龙江交通
301687,新广益
600208,衢州发展
300811,铂科新材
002965,祥鑫科技
002918,蒙娜丽莎
300763,锦浪科技
002588,史丹利
601106,中国一重
300805,电声股份
000524,岭南控股
600820,隧道股份
605199,ST葫芦娃
002551,尚荣医疗
600173,卧龙新能
002033,丽江股份
601965,中国汽研
688646,ST逸飞
601058,赛轮轮胎
002988,豪美新材
603898,好莱客
300491,通合科技
600059,古越龙山
301139,*ST元道
600765,中航重机
600785,新华百货
603177,德创环保
603706,东方环宇
601860,紫金银行
300050,世纪鼎利
600419,天润乳业
920239,长虹能源
002356,鹏飞绿能
688543,国科军工
603009,北特科技
600435,北方导航
688651,盛邦安全
688348,昱能科技
000910,大亚圣象
002109,ST兴化
600423,*ST柳化
600216,浙江医药
000507,珠海港
600815,厦工股份
688678,福立旺
605116,奥锐特
002862,实丰文化
600906,财达证券
001236,弘业期货
002893,京能热力
002872,ST天圣
603259,药明康德
000597,东北制药
603501,豪威集团
001289,龙源电力
000028,国药一致
688121,*ST卓然
000755,山西高速
600497,驰宏锌锗
600372,中航机载
601138,工业富联
002488,金固股份
300611,美力科技
920985,海泰新能
001222,源飞宠物
300529,健帆生物
002302,西部建设
600054,黄山旅游
300772,运达股份
601929,吉视传媒
300056,中创环保
300595,欧普康视
301428,世纪恒通
601717,中创智领
000753,漳州发展
300415,伊之密
601727,上海电气
600149,廊坊发展
600159,大龙地产
002757,南兴股份
002839,张家港行
600930,华电新能
600010,包钢股份
600814,杭州解百
002210,飞马国际
600710,苏美达
920547,无锡晶海
603050,科林电气
605318,法狮龙
001227,兰州银行
001286,陕西能源
601828,美凯龙
300878,维康药业
002320,海峡股份
601096,宏盛华源
600467,好当家
300962,中金辐照
002561,徐家汇
600604,市北高新
600999,招商证券
300103,达刚控股
600072,中船科技
688223,晶科能源
002242,九阳股份
002311,海大集团
301267,华厦眼科
600527,江南高纤
000058,深 赛 格
605077,华康股份
002883,*ST中设
002653,海思科
920089,禾昌聚合
601598,中国外运
603557,*ST起步
605277,新亚电子
603359,*ST东珠
603650,彤程新材
300578,会畅科技
300555,ST路通
300010,ST豆神
002726,ST龙大
603317,天味食品
002682,龙洲股份
002130,沃尔核材
002427,尤夫股份
300198,*ST纳川
002285,世联行
603291,联合水务
300290,ST荣科
600512,腾达建设
002771,真视通
300125,*ST聆达
688076,ST诺泰
600283,钱江水利
601500,通用股份
300218,安利股份
600382,广东明珠
000758,中色股份
600399,抚顺特钢
600375,汉马科技
600533,栖霞建设
002801,微光股份
002496,辉丰股份
603708,家家悦
600381,*ST春天
002038,双鹭药业
001269,欧晶科技
000900,现代投资
920242,建邦科技
300313,天山生物
601059,信达证券
603307,扬州金泉
002460,赣锋锂业
600685,中船防务
002848,高斯贝尔
000877,天山股份
600295,鄂尔多斯
000557,西部创业
002267,陕天然气
300931,通用电梯
605009,豪悦护理
300632,光莆股份
600589,大位科技
601568,北元化工
300527,ST应急
603811,诚意药业
603817,海峡环保
603556,海兴电力
300741,华宝股份
300562,乐心医疗
300289,利德曼
002607,中公教育
603271,永杰新材
002081,金 螳 螂
605033,美邦股份
600130,波导股份
301265,华新科技
002661,克明食品
603630,拉芳家化
300463,迈克生物
601200,上海环境
600967,内蒙一机
002700,万憬能源
920396,常辅股份
920422,润普食品
601990,南京证券
301067,显盈科技
920023,*ST田野
600529,山东药玻
301538,骏鼎达
000501,武商集团
300748,金力永磁
300413,芒果超媒
300609,汇纳科技
301507,民生健康
600186,莲花控股
605008,长鸿高科
600828,茂业商业
688372,伟测科技
605138,盛泰集团
002259,升达林业
301155,海力风电
002524,光正眼科
601949,中国出版
603395,红四方
688271,联影医疗
603381,永臻股份
601366,利群股份
688331,荣昌生物
301215,中汽股份
600273,嘉化能源
600624,ST复华
600037,歌华有线
300363,博腾股份
600706,曲江文旅
002099,海翔药业
301148,嘉戎技术
603657,春光科技
600111,北方稀土
688799,华纳药厂
688630,芯碁微装
605122,四方新材
300368,汇金股份
301206,三元生物
002060,广东建工
601555,东吴证券
002053,云南能投
301636,泽润新能
601528,瑞丰银行
600609,金杯汽车
601702,华峰铝业
600613,神奇制药
002408,齐翔腾达
002327,富安娜
920158,长江能科
603322,超讯科技
000503,国新健康
603008,ST喜临门
600739,辽宁成大
000698,ST沈化
601399,国机重装
301283,聚胶股份
603299,苏盐井神
002111,威海广泰
300318,博晖创新
300659,中孚信息
600300,维维股份
300715,凯伦股份
002153,石基信息
002544,普天科技
603016,新宏泰
300648,星云股份
601216,君正集团
300869,康泰医学
002096,易普力
000629,钒钛股份
300848,美瑞新材
600716,凤凰股份
002919,名臣健康
601333,广深铁路
600502,安徽建工
600794,保税科技
600787,中储股份
688175,高凌信息
301177,迪阿股份
605168,三人行
002172,澳洋健康
688316,青云科技-U
600211,西藏药业
002923,润都股份
002107,沃华医药
688253,英诺特
000531,穗恒运Ａ
000609,*ST中迪
000751,锌业股份
002148,北纬科技
603306,华懋科技
002424,ST百灵
600993,马应龙
920751,惠同新材
001219,青岛食品
002649,博彦科技
600261,阳光照明
002163,海南发展
600373,中文传媒
300746,汉嘉数智
300820,英杰电气
301395,仁信新材
000088,盐 田 港
002228,合兴包装
603976,正川股份
002278,神开股份
300295,*ST三六
600243,*ST海华
002393,力生制药
001356,富岭股份
688016,心脉医疗
002004,华邦健康
002511,中顺洁柔
600782,新钢股份
600831,广电网络
002497,雅化集团
002474,榕基软件
300666,江丰电子
300215,电科院
920964,润农节水
600668,尖峰集团
600168,武汉控股
301162,国能日新
300729,乐歌股份
920566,梓橦宫
920077,吉林碳谷
300152,*ST动力
600721,百花医药
600369,西南证券
603091,众鑫股份
002097,山河智能
002227,*ST特迅
002589,瑞康医药
920419,路斯股份
002749,国光股份
600612,老凤祥
002481,双塔食品
000523,红棉股份
688298,东方生物
688279,峰岹科技
000533,顺钠股份
000650,仁和药业
600269,赣粤高速
603889,新澳股份
000950,重药控股
688114,华大智造
601218,吉鑫科技
000565,渝三峡Ａ
600221,海航控股
301098,金埔园林
600567,山鹰国际
301223,中荣股份
603707,健友股份
600686,金龙汽车
603565,中谷物流
000697,炼石航空
600476,*ST湘邮
002813,路畅科技
002181,粤 传 媒
300616,尚品宅配
300846,首都在线
002093,国脉科技
603048,浙江黎明
600757,长江传媒
688511,天微电子
600817,宇通重工
600827,百联股份
000400,许继电气
000159,国际实业
000425,徐工机械
600661,昂立教育
300911,亿田智能
000407,胜利股份
000050,深天马Ａ
603233,大参林
688002,睿创微纳
002841,视源股份
920924,广脉科技
300132,青松股份
002950,奥美医疗
603131,上海沪工
600082,ST海泰
002034,旺能环境
000981,山子高科
002369,卓翼科技
300271,华宇软件
002639,雪人集团
000498,山东路桥
600020,中原高速
300425,中建环能
301073,君亭酒店
688443,智翔金泰-U
688403,汇成股份
688386,泛亚微透
600771,广誉远
002253,川大智胜
000690,宝新能源
601377,兴业证券
920407,驰诚股份
605598,上海港湾
002598,ST章鼓
603867,新化股份
600658,电子城
300600,国瑞科技
000544,中原环保
688513,苑东生物
600278,东方创业
000692,惠天热电
001300,三柏硕
000913,钱江摩托
000656,金科股份
688139,海尔生物
002275,桂林三金
603043,广州酒家
600530,交大昂立
600511,国药股份
000545,金浦钛业
002330,得利斯
301668,昊创瑞通
000612,焦作万方
003018,金富科技
301678,新恒汇
300332,天壕能源
600035,楚天高速
002133,广宇集团
002782,可立克
000561,烽火电子
688107,安路科技
301371,敷尔佳
601778,晶科科技
000663,永安林业
603138,海量数据
688266,泽璟制药-U
688739,成大生物
300673,佩蒂股份
002761,浙江建投
920029,开发科技
002701,奥瑞金
603231,索宝蛋白
688330,宏力达
300631,久吾高科
300733,西菱动力
300775,三角防务
300479,神思电子
605108,同庆楼
920505,九菱科技
000818,航锦科技
300359,全通教育
001299,美能能源
600543,*ST莫高
920247,华密新材
000633,合金投资
000623,吉林敖东
920974,凯大催化
002226,江南化工
300080,易成新能
688238,和元生物
603365,水星家纺
600807,济高发展
000419,通程控股
000721,西安饮食
300261,雅本化学
002907,华森制药
601456,国联民生
002721,金一文化
000573,粤宏远Ａ
001312,福恩股份
301179,泽宇智能
688660,电气风电
000715,中兴商业
002982,湘佳股份
603010,万盛股份
002122,ST汇洲
300516,久之洋
920855,浙江大农
600784,鲁银投资
600858,银座股份
300693,盛弘股份
603517,ST绝味
688775,影石创新
000901,航天科技
605365,立达信
002652,扬子新材
603896,寿仙谷
300096,ST易联众
002375,亚厦股份
920726,朱老六
000821,ST京机
003011,海象新材
600941,中国移动
002438,江苏神通
000669,ST金鸿
000035,中国天楹
920395,朗鸿科技
603861,白云电器
600935,华塑股份
300147,*ST香雪
300181,佐力药业
600981,苏豪汇鸿
603218,日月股份
600418,江淮汽车
300352,ST信源
688682,霍莱沃
920069,普昂医疗
605300,佳禾食品
600694,大商股份
002742,冀衡医药
603970,中农立华
605222,起帆电缆
920961,创远信科
301103,何氏眼科
002272,川润股份
601616,广电电气
603686,福龙马
002644,佛慈制药
301567,贝隆精密
603248,锡华科技
600626,申达股份
603729,ST龙韵
000812,陕西金叶
300342,天银机电
600479,千金药业
002146,荣盛发展
605337,李子园
603078,江化微
301276,嘉曼服饰
002780,三夫户外
688146,中船特气
603929,亚翔集成
601038,一拖股份
600955,维远股份
000581,威孚高科
300991,创益通
300958,建工修复
920080,奥美森
000906,浙商中拓
300554,三超新材
603088,宁波精达
301319,唯特偶
600215,派斯林
002977,*ST天箭
000516,国际医学
600692,亚通股份
688435,英方软件
920429,康比特
300233,金城医药
301563,云汉芯城
601116,三江购物
300128,锦富技术
301632,广东建科
601933,永辉超市
300328,宜安科技
603696,安记食品
000421,南京公用
301175,中科环保
002303,美盈森
600320,振华重工
002495,佳隆股份
000859,国风新材
002367,康力电梯
001316,润贝航科
002702,海欣食品
300720,海川智能
301258,富士莱
002739,儒意电影
002011,盾安环境
603551,奥普科技
601890,亚星锚链
301277,新天地
688600,皖仪科技
301161,唯万密封
002264,新 华 都
000928,中钢国际
601901,方正证券
601921,浙版传媒
600980,北矿科技
002158,汉钟精机
603711,香飘飘
600854,春兰股份
603181,皇马科技
301628,强达电路
603661,恒林股份
920199,倍益康
603400,华之杰
002069,獐子岛
002429,兆驰股份
605117,德业股份
002410,广联达
002322,理工能科
000006,深振业Ａ
600169,ST太重
920204,沪江材料
603659,璞泰来
301106,骏成科技
600679,上海凤凰
300249,依米康
600839,四川长虹
603535,嘉诚国际
688512,慧智微-U
688167,炬光科技
603176,汇通集团
300894,火星人
920016,中草香料
688080,映翰通
300298,三诺生物
300311,ST任子行
002390,信邦制药
002820,桂发祥
300783,三只松鼠
605020,永和股份
002911,佛燃能源
002116,中国海诚
603180,金牌家居
002234,民和股份
300370,安控科技
920000,安徽凤凰
688681,科汇股份
300979,华利集团
600751,海航科技
600755,厦门国贸
300059,东方财富
300445,康斯特
002507,涪陵榨菜
601878,浙商证券
920433,大唐药业
600768,宁波富邦
000789,万年青
300138,晨光生物
920970,大禹生物
002818,富森美
000809,和展能源
688729,屹唐股份
600405,动力源
601799,星宇股份
605388,均瑶健康
000831,中国稀土
301185,鸥玛软件
603613,国联股份
002028,思源电气
601512,中新集团
002659,凯文教育
001208,华菱线缆
002724,海洋王
600986,浙文互联
002673,西部证券
002083,孚日股份
300192,科德教育
603052,可川科技
002362,汉王科技
920099,瑞华技术
002159,三特索道
688639,华恒生物
300168,万达信息
002271,东方雨虹
600248,陕建股份
600113,浙江东日
301226,祥明智能
300402,宝色股份
003040,楚天龙
920656,海昇药业
300432,富临精工
600315,上海家化
600918,中泰证券
002214,*ST大立
920149,旭杰科技
601002,晋亿实业
920273,一致魔芋
000586,汇源通信
688553,汇宇制药-W
300355,蒙草生态
002946,新乳业
002121,科陆电子
600281,华阳新材
000665,湖北广电
600901,江苏金租
002578,闽发铝业
002736,国信证券
603429,*ST集友
920118,太湖远大
601112,振石股份
002670,国盛证券
300329,海伦钢琴
603153,上海建科
600461,洪城环境
001338,永顺泰
600665,天地源
300838,浙江力诺
601222,林洋能源
000411,英特集团
603172,万丰股份
920689,克莱特
603293,埃泰克
002971,和远气体
920086,科马材料
300389,艾比森
603076,乐惠国际
000711,ST京蓝
301117,佳缘科技
002697,红旗连锁
002404,嘉欣丝绸
002266,浙富控股
000948,南天信息
002154,报 喜 鸟
600329,达仁堂
002991,甘源食品
000420,吉林化纤
600872,中炬高新
600791,京能置业
002014,永新股份
002191,劲嘉股份
000958,电投产融
600080,ST金花
603933,睿能科技
001266,宏英智能
002912,中新赛克
301503,智迪科技
002901,大博医疗
002615,哈尔斯
605080,浙江自然
300563,神宇股份
300401,花园生物
300550,和仁科技
301111,粤万年青
603080,新疆火炬
600879,航天电子
603903,中持股份
300165,天瑞仪器
300111,向日葵
002651,利君股份
603408,建霖家居
601236,红塔证券
000576,甘化科工
301560,众捷汽车
688123,聚辰股份
603318,水发燃气
600241,时代万恒
603030,全筑股份
301331,恩威医药
688336,三生国健
600222,太龙药业
000153,丰原药业
003042,中农联合
605158,华达新材
300482,万孚生物
002584,西陇科学
002462,嘉事堂
300459,汤姆猫
000099,中信海直
601788,光大证券
002999,天禾股份
000679,大连友谊
301252,同星科技
600736,苏州高新
000701,厦门信达
603713,密尔克卫
603767,中马传动
688718,唯赛勃
605086,龙高股份
000952,广济药业
002929,润建股份
002728,特一药业
605151,西上海
300707,威唐工业
603421,鼎信通讯
603511,爱慕股份
300677,英科医疗
600493,凤竹纺织
300932,三友联众
000678,襄阳轴承
603986,兆易创新
600587,新华医疗
603758,秦安股份
002407,多氟多
600516,方大炭素
603676,卫信康
300266,兴源环境
601718,ST际华
300197,节能铁汉
300166,东方国信
603325,博隆技术
600727,鲁北化工
688158,优刻得-W
300142,沃森生物
688595,芯海科技
300891,惠云钛业
300576,容大感光
601881,中国银河
001965,招商公路
002762,金发拉比
300211,*ST亿通
002378,章源钨业
300639,凯普生物
002550,千红制药
002997,瑞鹄模具
600894,广日股份
000068,华控赛格
688365,光云科技
002332,仙琚制药
600192,长城电工
600156,华升股份
600881,亚泰集团
002553,南方精工
002391,长青股份
603217,元利科技
300839,博汇股份
600628,新世界
002091,江苏国泰
920260,中寰股份
603309,维力医疗
603828,*ST利达
000868,安凯客车
002373,千方科技
301408,华人健康
600713,南京医药
002526,山东矿机
603210,泰鸿万立
300254,仟源医药
002601,龙佰集团
688690,纳微科技
300439,美康生物
300009,安科生物
002377,国创高新
600287,苏豪时尚
603023,威帝股份
600298,安琪酵母
002306,ST云网
600805,悦达投资
300922,天秦装备
603081,大丰实业
600689,上海三毛
688216,气派科技
688670,金迪克
301397,溯联股份
300596,利安隆
603406,天富龙
600580,卧龙电驱
300230,永利股份
600212,绿能慧充
001318,阳光乳业
002688,金河生物
301168,通灵股份
002239,奥特佳
688750,金天钛业
920718,合肥高科
301586,佳力奇
002826,易明医药
301109,军信股份
688805,健信超导
605338,巴比食品
000548,湖南投资
603382,海阳科技
300256,星星科技
002570,贝因美
300913,兆龙互连
301020,密封科技
301038,深水规院
920580,科创新材
605005,合兴股份
002519,银河电子
002564,天沃科技
002471,中超控股
603178,圣龙股份
688551,科威尔
600855,航天长峰
002209,达 意 隆
600977,中国电影
002876,三利谱
600549,厦门钨业
000607,华媒控股
000903,ST云动
002047,宝鹰股份
301085,亚康股份
688559,海目星
300770,新媒股份
600822,上海物贸
688696,极米科技
920003,中诚咨询
300321,同大股份
300842,帝科股份
605358,立昂微
002152,广电运通
688128,中国电研
301058,中粮科工
603833,欧派家居
600207,安彩高科
002458,益生股份
002370,亚太药业
603726,朗迪集团
603826,坤彩科技
605180,华生科技
605018,长华集团
300901,中胤时尚
002640,跨境通
002819,东方中科
603712,七一二
002382,蓝帆医疗
603566,普莱柯
002342,巨力索具
001220,世盟股份
000908,石药景峰
001228,永泰运
002926,华西证券
600833,第一医药
688248,南网科技
300393,中来股份
002085,万丰奥威
300786,国林科技
605339,南侨食品
002563,森马服饰
002959,小熊电器
301449,天溯计量
600371,万向德农
002693,双成药业
300569,天能重工
688367,工大高科
600724,宁波富达
300453,三鑫医疗
600620,天宸股份
002932,*ST明德
688334,西高院
600802,福建水泥
600366,宁波韵升
000410,沈阳机床
002035,华帝股份
300118,东方日升
000750,国海证券
002809,红墙股份
603590,康辰药业
688045,必易微
000009,中国宝安
300396,ST迪瑞
603315,福鞍股份
002498,汉缆股份
600477,杭萧钢构
603719,良品铺子
600693,东百集团
603035,常熟汽饰
300685,艾德生物
002512,ST达华
002500,山西证券
920675,秉扬科技
300617,安靠智电
300816,艾可蓝
301513,尚水智能
301388,欣灵电气
688276,百克生物
301060,兰卫医学
605066,天正电气
300477,ST合纵
300456,赛微电子
920057,百甲科技
000985,大庆华科
688575,亚辉龙
601728,中国电信
002176,江特电机
003027,同兴科技
002010,传化智联
003031,中瓷电子
000957,中通客车
002454,松芝股份
002628,成都路桥
002614,奥佳华
688509,正元地信
301336,趣睡科技
688118,普元信息
000980,众泰汽车
688699,明微电子
300275,梅安森
300977,深圳瑞捷
920237,力佳科技
002747,埃斯顿
300406,九强生物
000151,中成股份
603214,爱婴室
300928,华安鑫创
603122,合富中国
001278,一彬科技
000409,云鼎科技
301208,中亦科技
002465,海格通信
301268,铭利达
002921,联诚精密
600838,上海九百
603508,思维列控
688190,云路股份
001360,南矿集团
002922,伊戈尔
300173,ST福能
300021,大禹节水
603927,中科软
300340,科恒股份
002055,ST得润
688578,艾力斯
600761,安徽合力
000869,张  裕Ａ
003038,鑫铂股份
603339,XD四方科
301682,宏明电子
000875,电投绿能
002849,威星智能
300982,苏文电能
603156,养元饮品
002514,*ST宝馨
600228,返利科技
603086,先达股份
002529,海源复材
000776,广发证券
920060,万源通
688151,华强科技
000788,北大医药
002442,龙星科技
002150,正泰电源
920717,瑞星股份
002513,蓝丰生化
920693,阿为特
605183,确成股份
002344,海宁皮城
601636,旗滨集团
605286,同力天启
603208,江山欧派
603341,龙旗科技
000010,*ST美丽
002557,洽洽食品
300987,川网传媒
600501,航天晨光
600746,江苏索普
300008,天海防务
002340,格林美
603786,科博达
603773,沃格光电
300858,科拓生物
600897,厦门空港
605268,王力安防
300769,德方纳米
603612,索通发展
603331,百达精工
300245,ST天玑
603326,我乐家居
920523,德瑞锂电
603697,有友食品
002562,兄弟科技
002339,积成电子
605266,健之佳
920175,东方碳素
603778,国晟科技
600177,雅戈尔
002543,万和电气
688191,智洋创新
003023,彩虹集团
301389,隆扬电子
688278,特宝生物
920121,江天科技
600390,五矿资本
301202,朗威股份
002217,ST合力泰
600507,方大特钢
002094,青岛金王
688368,晶丰明源
600335,XD国机汽
920810,春光智能
300288,朗玛信息
920022,世昌股份
688526,科前生物
002402,和而泰
600683,京投发展
300908,仲景食品
002905,金逸影视
301413,安培龙
600818,ST中路
603488,展鹏科技
600556,天下秀
600202,哈空调
603102,百合股份
300539,横河精密
301207,华兰疫苗
600051,宁波联合
600650,锦江在线
301046,能辉科技
300172,中电环保
603329,上海雅仕
002051,中工国际
001311,多利科技
002535,林州重机
605577,龙版传媒
920706,铁拓机械
920906,舜宇精工
300995,奇德新材
301090,华润材料
300333,兆日科技
301631,壹连科技
920575,*ST康乐
920030,德众汽车
000030,富奥股份
002022,科华生物
688004,博汇科技
688005,容百科技
600958,东方证券
600973,宝胜股份
600359,新农开发
002783,凯龙股份
920363,莱赛激光
600603,广汇物流
002765,蓝黛科技
002939,长城证券
600388,龙净环保
300070,碧水源
002238,天威视讯
920839,万通液压
002098,浔兴股份
920807,奔朗新材
000705,浙江震元
600776,东方通信
002413,雷科防务
300427,红相股份
603995,甬金股份
603505,金石资源
300397,天和防务
301600,慧翰股份
301667,纳百川
600834,申通地铁
000931,中 关 村
920679,前进科技
920873,中设咨询
605198,安德利
002995,天地在线
301132,满坤科技
688013,天臣医疗
603168,莎普爱思
688811,有研复材
603282,亚光股份
002073,软控股份
601798,蓝科高新
688338,赛科希德
600796,钱江生化
300981,中红医疗
600927,永安期货
002114,罗平锌电
002374,中锐股份
300078,思创智联
603628,清源股份
603788,宁波高发
600141,兴发集团
000570,苏常柴Ａ
002580,圣阳股份
300882,万胜智能
600172,黄河旋风
601900,XD南方传
688557,兰剑智能
000972,中基健康
002074,国轩高科
002140,东华科技
300025,华星创业
688230,芯导科技
003032,传智教育
002169,智光电气
300422,博世科
300471,厚普股份
300097,智云股份
301021,英诺激光
301335,天元宠物
603117,万林物流
300880,迦南智能
300055,万邦达
300496,中科创达
600238,*ST椰岛
688192,迪哲医药-U
002400,省广集团
300522,世名科技
600119,*ST长投
600933,爱柯迪
603601,再升科技
300062,中能电气
002889,东方嘉盛
603985,恒润股份
603578,三星新材
300946,恒而达
000702,正虹科技
603718,*ST海利
601026,道生天合
301533,威马农机
001396,誉帆科技
605580,恒盛能源
002368,太极股份
301001,凯淳股份
688315,诺禾致源
301378,通达海
920834,三维装备
603787,新日股份
002799,环球印务
600703,三安光电
000605,渤海股份
300461,田中精机
920627,力王股份
600135,乐凯胶片
002549,凯美特气
688798,艾为电子
605136,丽人丽妆
002131,利欧股份
002224,三 力 士
600148,长春一东
603879,永悦科技
300831,ST派瑞
603860,中公高科
603977,国泰集团
002149,西部材料
688115,思林杰
300719,安达维尔
600272,开开实业
001330,博纳影业
001259,利仁科技
920770,艾能聚
920564,天润科技
603227,雪峰科技
300012,华测检测
600189,泉阳泉
000911,*ST广糖
002204,大连重工
300747,锐科激光
002206,海 利 得
688055,龙腾光电
605188,国光连锁
301229,纽泰格
688582,芯动联科
603890,春秋电子
603357,设计总院
688098,申联生物
605398,新炬网络
600088,中视传媒
300939,秋田微
001260,坤泰股份
000720,新能泰山
002276,万马股份
600060,海信视像
920101,志高机械
300845,捷安高科
920339,恒太照明
000719,中原传媒
301332,德尔玛
002908,德生科技
600178,东安动力
600750,华润江中
300455,航天智装
002672,东江环保
920781,瑞奇智造
002817,黄山胶囊
002755,奥赛康
300791,仙乐健康
002095,生 意 宝
300581,晨曦航空
300519,新光药业
300452,山河药辅
300947,德必集团
688089,嘉必优
688051,佳华科技
002752,昇兴股份
300127,银河磁体
600697,欧亚集团
601956,东贝集团
002453,华软科技
600378,昊华科技
603348,文灿股份
301211,亨迪药业
688259,创耀科技
002328,新朋股份
688563,航材股份
600066,宇通客车
300808,久量股份
002419,天虹股份
300757,罗博特科
002405,四维图新
688006,杭可科技
301311,昆船智能
300237,ST美晨
603916,苏博特
002930,宏川智慧
000626,远大控股
001325,元创股份
920110,雷特科技
600816,建元信托
002048,宁波华翔
